Inputs,Outputs,Nodes,Skip %,Optimizer,Best Val Acc (%),Best Epoch,Final Val Acc (%),Final Val Loss,CPU Load (%),Memory Used (MB),Memory Free (MB),Start Time,End Time,Avg Time (ns),Average Weight,Edge Count,Learning Rate,Dropout Rate,L2 Lambda,Adam Beta1,Adam Beta2,Adam Epsilon,RMSprop Decay,RMSprop Epsilon,Depth,Total Nodes,Layer Config,Architecture String,Teacher Params,Student Params,Baseline Params
NA,NA,NA,75.0,Config6,63.0,80,45.0,0.6900993687116461,11.56,196,315,219886953042700,219886960575400,9350524.0,1.514198,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,55.00000000000001,336,51.5,0.6437969938815439,12.43,190,321,219876057024000,219876066907300,8053162.0,1.253967,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,57.49999999999999,216,50.0,0.6009953389234737,12.36,186,325,219866786948000,219866793799500,7019997.0,1.411761,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,57.49999999999999,151,52.5,0.6578265324271066,12.53,182,329,219858789093300,219858795411500,6211958.5,1.556296,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1028
NA,NA,NA,75.0,Config3,59.5,2,47.5,0.7213937796687016,12.0,182,329,183608543574500,183608552416900,7415518.0,1.62811,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
NA,NA,NA,75.0,Config6,55.50000000000001,378,47.0,0.7488340324653496,12.25,214,297,219930478879500,219930486457900,7940384.0,1.571417,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,60.5,3,54.50000000000001,0.6621539913144657,12.38,208,303,219920920862600,219920928381200,11497126.0,1.315233,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,58.5,0,53.0,0.6676721855180648,11.9,204,307,219908359593900,219908369765900,9615961.5,1.611373,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,53.0,203,49.5,0.7046983123406134,12.32,200,311,219897465624200,219897473962700,9534456.0,1.378218,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
NA,NA,NA,75.0,Config6,56.49999999999999,236,53.5,0.6342929915379766,12.86,232,279,219968303407300,219968309675300,7055718.5,1.451043,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,56.49999999999999,205,52.0,0.6489782447334155,12.61,228,283,219959511260500,219959518043600,8571158.0,1.07231,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,56.00000000000001,94,42.5,0.7633534915379819,12.67,224,287,219949646090000,219949653517400,7710606.0,1.457497,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,53.5,200,47.0,0.6533520651610876,12.3,220,291,219940909120800,219940916653300,9676868.5,1.273557,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,60.0,20,50.5,0.6228473883975598,12.31,46,465,115108273368700,115108278280300,5311598.5,1.67509,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,118,"[22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,649,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,59.5,436,52.5,0.5612750429504255,12.25,42,469,115101936150500,115101941636700,5797449.5,1.232779,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,683,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,64.0,533,56.49999999999999,0.6461620298048001,12.47,38,473,115095365999600,115095371186000,5350866.0,1.443616,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,710,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,56.99999999999999,201,49.5,0.71805823908495,12.32,34,477,115089091853600,115089096900100,5376919.5,2.119154,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,168,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,695,718
22,2,22N-9N-9N-9N-9N-2N,25.0,Config3,56.49999999999999,192,54.50000000000001,0.5705244548961973,12.37,72,439,90642223066600,90642227793300,4918358.5,1.354516,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,6,60,"[22, 9, 9, 9, 9, 2]",22n-9n-9n-9n-9n-2o,,744,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,56.99999999999999,487,53.5,0.6405613144235801,12.52,30,481,115082822058100,115082827358800,5287570.0,1.292923,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,15,162,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,686,718
22,2,22N-11N-11N-11N-2N,25.0,Config2,54.50000000000001,91,46.5,0.7721141254015695,12.39,68,443,90637446405100,90637451193500,4767355.0,1.70107,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,5,57,"[22, 11, 11, 11, 2]",22n-11n-11n-11n-2o,,753,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,58.5,604,49.5,0.6804415201228267,11.82,26,485,115076593382100,115076598219400,5179818.0,1.107448,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,698,718
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,58.5,104,50.5,0.6108851809477083,12.65,70,441,115145494047500,115145502525800,5260557.0,1.011549,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,9,59,"[22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,646,718
22,2,22N-6N-6N-6N-6N-6N-6N-6N-2N,25.0,Config6,51.0,51,46.5,0.6238470992792589,12.29,64,447,136029080309300,136029086256200,6155017.5,1.012141,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,9,66,"[22, 6, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-6n-2o,,790,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,59.0,469,50.5,0.6616151702450199,12.41,64,447,115139204833000,115139210005200,5505438.0,1.379245,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,685,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,63.5,638,57.99999999999999,0.5476265384951853,12.37,60,451,115132834943300,115132840198100,5656832.5,1.274866,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,697,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,60.5,640,51.0,0.6149203452332977,11.74,56,455,115126481836400,115126487680400,5076118.5,1.45137,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,24,224,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,685,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,56.99999999999999,0,50.0,0.7235868415901371,12.62,52,459,115120389201300,115120394122600,5291282.0,1.843876,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,20,216,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,682,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,61.0,465,51.0,0.6164326748351899,12.39,50,461,115114295132300,115114299909900,5021287.5,1.248795,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,699,718
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,56.99999999999999,87,50.0,0.6252927115997635,12.37,92,419,115194461794000,115194469356500,5780779.5,1.320579,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,9,59,"[22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,648,718
22,2,22N-6N-6N-6N-6N-6N-6N-6N-2N,25.0,Config6,57.99999999999999,170,52.0,0.5668686432776325,9.96,88,423,136061234234100,136061241712400,7538872.0,1.061955,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,9,66,"[22, 6, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-6n-2o,,789,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,59.0,174,53.5,0.5924461298025754,12.45,88,423,115187320016000,115187328720000,7095870.5,1.581068,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,698,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,60.5,765,54.0,0.5776129010921877,12.11,84,427,115179263349200,115179271153400,7622202.5,1.339373,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,691,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,57.99999999999999,583,54.0,0.622431882471009,12.38,80,431,115170898011300,115170903699300,7684717.0,1.672933,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,168,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,691,718
22,2,22N-9N-9N-9N-9N-2N,25.0,Config3,57.99999999999999,27,51.5,0.7322793195786206,12.42,120,391,131707126799100,131707132703900,5814195.0,1.741818,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,6,60,"[22, 9, 9, 9, 9, 2]",22n-9n-9n-9n-9n-2o,,735,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,55.50000000000001,356,51.0,0.6121730936907863,12.72,76,435,115161953829500,115161963649200,7232773.5,1.424858,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,20,216,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,684,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,56.99999999999999,81,46.0,0.7615869028700939,12.57,72,439,115153605958100,115153611349400,6975063.0,1.267176,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,704,718
NA,NA,NA,0.0,Config6,55.50000000000001,198,43.5,0.5244466887624092,12.3,64,447,215750431827700,215750437860500,5138157.0,0.904936,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,59.0,51,43.5,0.6720755351269471,12.52,54,457,215736158546500,215736164444300,6414844.0,0.900276,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
NA,NA,NA,0.0,Config3,57.49999999999999,63,56.00000000000001,0.623883604630569,11.75,50,461,215728056726400,215728064199300,6595859.5,1.278623,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,57.99999999999999,0,48.0,0.6216078832150673,11.71,58,453,215743466887700,215743472219200,5552168.5,1.062723,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
NA,NA,NA,0.0,Config6,60.5,253,50.0,0.507227955100876,12.58,80,431,215778401453300,215778406117300,4852163.5,0.814074,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,60.5,359,53.0,0.5421408905742379,12.78,72,439,215764669325600,215764674400600,5683657.0,0.917482,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
NA,NA,NA,0.0,Config3,61.0,316,56.49999999999999,0.6292980854591448,12.54,68,443,215757375672300,215757380388100,5145422.5,1.062451,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,60.5,114,55.00000000000001,0.5756036065983705,12.69,76,435,215771721978500,215771727326800,5352081.5,1.031858,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
NA,NA,NA,0.0,Config6,56.49999999999999,273,49.5,0.5319808863704747,12.65,96,415,215805682834300,215805687685800,4917959.5,0.909899,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,57.49999999999999,3,42.0,0.7395773643633586,12.36,88,423,215792011199900,215792017079500,5180073.0,1.115533,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
NA,NA,NA,0.0,Config3,60.0,345,50.0,0.6633486670412044,12.27,84,427,215785196060000,215785201272500,5055355.0,1.25079,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,61.0,345,53.0,0.5370566980903153,12.47,92,419,215799001442400,215799006637700,5432941.0,0.913123,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
NA,NA,NA,10.0,Config6,57.99999999999999,47,51.5,0.6185102834596252,12.34,194,317,216750809845900,216750815719400,5607852.5,1.139453,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,56.00000000000001,33,45.0,0.6808401128337637,12.65,182,329,216730277378700,216730282117900,4767089.0,1.290554,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,59.5,262,46.0,0.5679902404383562,12.52,190,321,216743773654300,216743780531200,5541801.0,1.189151,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,60.5,238,55.00000000000001,0.5984753077267913,12.65,186,325,216736939898100,216736945082500,5374140.0,1.390564,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,10.0,Config6,56.49999999999999,146,52.5,0.6024717465726988,12.16,212,299,216777330271000,216777335332900,5396699.0,1.25716,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,56.49999999999999,340,43.0,0.7258762713381326,12.37,198,313,216757218800000,216757223650000,4917800.0,1.137153,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,56.99999999999999,318,50.0,0.6211055316201002,12.77,206,305,216770511914900,216770517289600,5368901.0,1.037284,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,57.49999999999999,216,45.5,0.5786847400473115,12.77,202,309,216763888615700,216763894364600,5319003.0,1.020971,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,10.0,Config6,60.0,61,48.5,0.608074881730452,12.4,228,283,216803572789600,216803578055800,5155428.5,0.973506,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,57.99999999999999,206,50.0,0.6631952157628315,12.47,216,295,216783794901900,216783799793600,4885977.5,1.243473,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,56.49999999999999,205,50.0,0.6134210263235276,12.52,224,287,216796998382400,216797004047300,5338404.0,1.21459,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,57.99999999999999,223,57.99999999999999,0.6191733786987083,12.5,220,291,216790366560400,216790371655300,5189900.5,1.473452,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,100.0,Config6,59.0,168,52.0,0.7021287981418388,12.51,288,223,221366745704200,221366753929900,9369807.0,1.966756,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,56.00000000000001,31,47.0,0.7034983267660411,12.23,284,227,221357493806400,221357502969200,9162509.5,1.641328,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,62.0,131,50.0,0.7849880132724646,11.84,280,231,221348609933100,221348617945600,9351246.0,1.941163,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,60.0,305,53.0,0.67940727155725,12.7,276,235,221339521539700,221339528940100,7999842.5,2.156917,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,100.0,Config6,57.99999999999999,367,54.0,0.6309955685937986,12.72,6,505,221401459346500,221401469743900,8221002.5,0.903748,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,59.0,226,50.0,0.692072602870213,12.45,302,209,221392759774800,221392769547300,8866692.0,1.978282,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,59.5,292,51.0,0.7195916582664921,12.34,298,213,221384075949900,221384084354000,8885926.0,2.007919,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,56.49999999999999,203,51.0,0.6935413344850483,12.36,294,217,221375285082700,221375293450000,8079172.0,1.566676,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,100.0,Config6,57.49999999999999,3,48.0,0.7568472675341222,12.36,24,487,221440160924900,221440169918800,9285911.5,1.965307,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,57.49999999999999,201,48.0,0.8489207440806564,12.36,20,491,221430368432600,221430379448300,9888800.0,1.659801,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,55.00000000000001,200,47.0,0.7617903096756293,12.38,16,495,221420171905600,221420180847600,9614908.0,1.742437,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,56.99999999999999,219,52.5,0.6354383197673098,11.68,12,499,221410412134600,221410420012500,8541413.5,1.442185,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,25.0,Config6,55.00000000000001,39,42.0,0.6705927511138658,12.75,196,315,217735710151900,217735716332200,5597433.5,1.49739,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,56.00000000000001,111,51.0,0.6617002609549786,12.64,184,327,217715506136600,217715512420300,6328589.5,1.458485,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,56.00000000000001,130,53.0,0.6403108712938459,12.37,192,319,217729044038400,217729049798800,5999991.0,1.503227,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,57.99999999999999,4,46.0,0.7352437380293796,12.24,188,323,217722121204200,217722126751100,5530303.5,1.173818,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,25.0,Config6,58.5,141,44.0,0.6373084207930451,12.65,212,299,217763104660400,217763110372600,5364753.0,1.54392,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,60.0,60,44.5,0.7799368345050195,12.01,200,311,217743112368000,217743118275000,6665209.0,1.398891,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,56.49999999999999,180,52.5,0.6747873887114673,12.51,208,303,217756511682800,217756517706100,5840270.0,1.53413,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,56.49999999999999,178,53.5,0.5928699434625835,12.09,204,307,217749705311900,217749710744800,5450689.0,1.391045,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,25.0,Config6,60.0,66,51.5,0.6784321206622509,12.59,230,281,217790405432700,217790410921200,5569610.0,1.128426,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,57.49999999999999,317,49.5,0.6376515120996157,12.39,216,295,217770190921300,217770196597500,6203542.0,1.224088,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,57.49999999999999,63,47.0,0.7069640331665055,12.18,224,287,217783609545900,217783615347600,5623381.5,1.408707,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,59.5,192,49.5,0.6957715326887224,12.67,220,291,217776914436800,217776920000600,5634809.0,1.27674,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,50.0,Config6,56.99999999999999,380,50.5,0.642299938747213,12.51,202,309,218784954333800,218784960308700,6219757.5,1.717415,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,55.50000000000001,212,48.0,0.7639320121639109,12.54,198,313,218777872935400,218777879725000,8799752.5,1.540071,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,54.0,331,49.0,0.7130603874609862,12.45,194,317,218768321159600,218768330063000,8161732.5,1.887695,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,54.50000000000001,218,51.5,0.7270171575938753,11.58,190,321,218759810832600,218759818495300,7505365.5,1.648051,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,50.0,Config6,57.49999999999999,5,48.5,0.7005280511131545,12.44,220,291,218819877974600,218819884139800,6785939.0,1.747962,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,59.0,179,48.5,0.6786432625388538,11.71,216,295,218812673534300,218812681703500,10037061.5,1.719433,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
